t_s,umax
111.5070328,2.55
111.7357373,2.55
111.9648044,2.55
112.1942343,2.55
112.4240277,2.55
112.6541848,2.55
112.8847062,2.55
113.1155922,2.55
113.3468433,2.55
113.5784599,2.55
113.8104424,2.55
114.0427913,2.55
114.275507,2.55
114.5085899,2.55
114.7420405,2.55
114.9758591,2.55
115.2100463,2.55
115.4446025,2.55
115.679528,2.55
115.9148234,2.55
116.150489,2.55
116.3865253,2.55
116.6229328,2.55
116.8597118,2.55
117.0968628,2.55
117.3343862,2.55
117.5722825,2.55
117.8105521,2.55
118.0491955,2.55
118.288213,2.55
118.5276052,2.55
118.7673724,2.55
119.0075151,2.55
119.2480337,2.55
119.4889287,2.55
119.7302005,2.55
119.9718496,2.55
120.2138764,2.55
120.4565481,2.55
120.6997537,2.55
120.9434369,2.55
121.187568,2.55
121.4321303,2.55
121.6771133,2.55
121.9225099,2.55
122.1683151,2.55
122.4145253,2.55
122.6611378,2.55
122.9081504,2.55
123.1555616,2.55
123.4033701,2.55
123.651575,2.55
123.9001756,2.55
124.1491713,2.55
124.3985618,2.55
124.6483468,2.55
124.8985262,2.55
125.1490998,2.55
125.4000678,2.55
125.6514302,2.55
125.903187,2.55
126.1553385,2.55
126.4078847,2.55
126.660826,2.55
126.9141626,2.55
127.1678948,2.55
127.4220228,2.55
127.6765469,2.55
127.9314676,2.55
128.1867851,2.55
128.4424997,2.55
128.6986119,2.55
128.9551221,2.55
129.2120305,2.55
129.4693376,2.55
129.7270438,2.55
129.9851495,2.55
130.2436551,2.55
130.502561,2.55
130.7618676,2.55
131.0215754,2.55
131.2816848,2.55
131.5421963,2.55
131.8031101,2.55
132.0644269,2.55
132.326147,2.55
132.5882709,2.55
132.850799,2.55
133.1137319,2.55
133.3770698,2.55
133.6408133,2.55
133.9049629,2.55
134.169519,2.55
134.434482,2.55
134.6998524,2.55
134.9656308,2.55
135.2318175,2.55
135.498413,2.55
135.7654177,2.55
136.0328323,2.55
136.300657,2.55
136.5688925,2.55
136.837539,2.55
137.1065973,2.55
137.3760676,2.55
137.6459505,2.55
137.9162465,2.55
138.186956,2.55
138.4580795,2.55
138.7296176,2.55
139.0015705,2.55
139.273939,2.55
139.5467233,2.55
139.8199241,2.55
140.0935418,2.55
140.3675714,2.55
140.6420114,2.55
140.9168616,2.55
141.1921223,2.55
141.4677937,2.55
141.7438764,2.55
142.0203707,2.55
142.2972771,2.55
142.574596,2.55
142.8523278,2.55
143.1304731,2.55
143.4090322,2.55
143.6880056,2.55
143.9673938,2.55
144.2471972,2.55
144.5274162,2.55
144.8080513,2.55
145.089103,2.55
145.3705716,2.55
145.6524578,2.55
145.9347618,2.55
146.2174843,2.55
146.5006256,2.55
146.7841861,2.55
147.0681664,2.55
147.352567,2.55
147.6373882,2.55
147.9226306,2.55
148.2082945,2.55
148.4943805,2.55
148.7808891,2.55
149.0678207,2.55
149.3551757,2.55
149.6429547,2.55
149.931158,2.55
150.2197863,2.55
150.5088399,2.55
150.7983193,2.55
151.0882249,2.55
151.3785574,2.55
151.6693171,2.55
151.9605045,2.55
152.25212,2.55
152.5441643,2.55
152.8366376,2.55
153.1295406,2.55
153.4228737,2.55
153.7166373,2.55
154.010832,2.55
154.3054582,2.55
154.6005164,2.55
154.8960071,2.55
155.1919308,2.55
155.4882879,2.55
155.785079,2.55
156.0823045,2.55
156.3799649,2.55
156.6780607,2.55
156.9765923,2.55
157.2755604,2.55
157.5749652,2.55
157.8748075,2.55
158.1750875,2.55
158.4758058,2.55
158.776963,2.55
159.0785594,2.55
159.3805957,2.55
159.6830722,2.55
159.9859895,2.55
160.289348,2.55
160.5931483,2.55
160.8973909,2.55
161.2020762,2.55
161.5072047,2.55
161.8127769,2.55
162.1187934,2.55
162.4252547,2.55
162.7321611,2.55
163.0395133,2.55
163.3473117,2.55
163.6555568,2.55
163.9642491,2.55
164.2733891,2.55
164.5829774,2.55
164.8930144,2.55
165.2035006,2.55
165.5144365,2.55
165.8258227,2.55
166.1376596,2.55
166.4499478,2.55
166.7626877,2.55
167.0758798,2.55
167.3895247,2.55
167.7036228,2.55
168.0181747,2.55
168.3331809,2.55
168.6486419,2.55
168.9645582,2.55
169.2809302,2.55
169.5977586,2.55
169.9150438,2.55
170.2327864,2.55
170.5509868,2.55
170.8696455,2.55
171.1887631,2.55
171.5083401,2.55
171.828377,2.55
172.1488743,2.55
172.4698325,2.55
172.7912522,2.55
173.1131338,2.55
173.4354779,2.55
173.758285,2.55
174.0815556,2.55
174.4052902,2.55
174.7294894,2.55
175.0541536,2.55
175.3792834,2.55
175.7048794,2.55
176.0309419,2.55
176.3574716,2.55
176.684469,2.55
177.0119345,2.55
177.3398688,2.55
177.6682723,2.55
177.9971456,2.55
178.3264892,2.55
178.6563036,2.55
178.9865893,2.55
179.3173469,2.55
179.6485768,2.55
179.9802797,2.55
180.3124561,2.55
180.6449821,2.55
180.9779628,2.55
181.3114474,2.55
181.6454572,2.55
181.9800011,2.55
182.3150818,2.55
182.6506992,2.55
182.986852,2.55
183.3235382,2.55
183.6607554,2.55
183.9985014,2.55
184.3367737,2.55
184.6755703,2.55
185.0148891,2.55
185.3547282,2.55
185.6950859,2.55
186.0359607,2.55
186.3773513,2.55
186.7192563,2.55
187.0616749,2.55
187.4046059,2.55
187.7480486,2.55
188.0920023,2.55
188.4364663,2.55
188.7814401,2.55
189.1269232,2.55
189.4729153,2.55
189.8194162,2.55
190.1664254,2.55
190.5139429,2.55
190.8619686,2.55
191.2105023,2.55
191.559544,2.55
191.9090937,2.55
192.2591514,2.55
192.6097173,2.55
192.9607913,2.55
193.3123738,2.55
193.6644647,2.55
194.0170643,2.55
194.3701728,2.55
194.7237905,2.55
195.0779175,2.55
195.4325541,2.55
195.7877007,2.55
196.1433575,2.55
196.4995249,2.55
196.856203,2.55
197.2133924,2.55
197.5710934,2.55
197.9293063,2.55
198.2880314,2.55
198.6472693,2.55
199.0070202,2.55
199.3672846,2.55
199.7280629,2.55
200.0893555,2.55
200.4511628,2.55
200.8134853,2.55
201.1763234,2.55
201.5396776,2.55
201.9035483,2.55
202.267936,2.55
202.6328411,2.55
202.9982642,2.55
203.3642056,2.55
203.7306659,2.55
204.0976456,2.55
204.4651451,2.55
204.8331649,2.55
205.2017056,2.55
205.5707677,2.55
205.9403516,2.55
206.3104578,2.55
206.681087,2.55
207.0522395,2.55
207.4239159,2.55
207.7961167,2.55
208.1688426,2.55
208.5420938,2.55
208.9158712,2.55
209.290175,2.55
209.6650059,2.55
210.0403645,2.55
210.4162512,2.55
210.7926667,2.55
211.1696113,2.55
211.5470858,2.55
211.9250907,2.55
212.3036264,2.55
212.6826936,2.55
213.0622928,2.55
213.4424246,2.55
213.8230895,2.55
214.2042881,2.55
214.586021,2.55
214.9682886,2.55
215.3510917,2.55
215.7344307,2.55
216.1183062,2.55
216.5027189,2.55
216.8876692,2.55
217.2731577,2.55
217.6591851,2.55
218.0457518,2.55
218.4328586,2.55
218.8205059,2.55
219.2086943,2.55
219.5974244,2.55
219.9866969,2.55
220.3765122,2.55
220.766871,2.55
221.1577739,2.55
221.5492214,2.55
221.9412142,2.55
222.3337528,2.55
222.7268378,2.55
223.1204699,2.55
223.5146495,2.55
223.9093774,2.55
224.3046541,2.55
224.7004802,2.55
225.0968563,2.55
225.493783,2.55
225.8912609,2.55
226.2892906,2.55
226.6878727,2.55
227.0870079,2.55
227.4866967,2.55
227.8869397,2.55
228.2877375,2.55
228.6890908,2.55
229.0910002,2.55
229.4934662,2.55
229.8964895,2.55
230.3000707,2.55
230.7042104,2.55
231.1089092,2.55
231.5141678,2.55
231.9199867,2.55
232.3263666,2.55
232.733308,2.55
233.1408117,2.55
233.5488782,2.55
233.9575081,2.55
234.3667021,2.55
234.7764608,2.55
235.1867849,2.55
235.5976748,2.55
236.0091313,2.55
236.421155,2.55
236.8337465,2.55
237.2469065,2.55
237.6606355,2.55
238.0749343,2.55
238.4898033,2.55
238.9052434,2.55
239.321255,2.55
239.7378388,2.55
240.1549955,2.55
240.5732405,2.55
240.9905547,2.55
241.4071756,2.55
241.8234275,2.55
242.2395608,2.55
242.6557515,2.55
243.0721217,2.55
243.488758,2.55
243.9057232,2.55
244.3230639,2.55
244.7408158,2.55
245.1590064,2.55
245.5776578,2.55
245.9967876,2.55
246.4164102,2.55
246.8365376,2.55
247.2571798,2.55
247.6783453,2.55
248.1000412,2.55
248.522274,2.55
248.9450489,2.55
249.3683709,2.55
249.792244,2.55
250.2166721,2.55
250.6416586,2.55
251.0672063,2.55
251.4933182,2.55
251.9199967,2.55
252.347244,2.55
252.7750624,2.55
253.2034537,2.55
253.6324198,2.55
254.0619624,2.55
254.492083,2.55
254.9227831,2.55
255.3540643,2.55
255.7859277,2.55
256.2183746,2.55
256.6514064,2.55
257.085024,2.55
257.5192199,2.55
257.9539651,2.55
258.3892512,2.55
258.8250772,2.55
259.2614439,2.55
259.6983532,2.55
260.1358069,2.55
260.5738068,2.55
261.0123548,2.55
261.4514528,2.55
261.8911023,2.55
262.3313052,2.55
262.7720629,2.55
263.2133772,2.55
263.6552494,2.55
264.0976811,2.55
264.5406737,2.55
264.9842286,2.55
265.4283472,2.55
265.8730307,2.55
266.3182805,2.55
266.7640979,2.55
267.210484,2.55
267.6574401,2.55
268.1049673,2.55
268.5530668,2.55
269.0017398,2.55
269.4509873,2.55
269.9008105,2.55
270.3512104,2.55
270.8021881,2.55
271.2537446,2.55
271.705881,2.55
272.1585982,2.55
272.6118972,2.55
273.0657791,2.55
273.5202448,2.55
273.9752952,2.55
274.4309314,2.55
274.8871541,2.55
275.3439644,2.55
275.8013631,2.55
276.2593512,2.55
276.7179296,2.55
277.1770991,2.55
277.6368606,2.55
278.097215,2.55
278.5581631,2.55
279.0197058,2.55
279.4818439,2.55
279.9445783,2.55
280.4079098,2.55
280.8718393,2.55
281.3363675,2.55
281.8014953,2.55
282.2672234,2.55
282.7335528,2.55
283.2004841,2.55
283.6680182,2.55
284.1361559,2.55
284.604898,2.55
285.0742452,2.55
285.5441984,2.55
286.0147582,2.55
286.4859255,2.55
286.9577011,2.55
287.4300857,2.55
287.9030801,2.55
288.376685,2.55
288.8509013,2.55
289.3257295,2.55
289.8011706,2.55
290.2772253,2.55
290.7538942,2.55
291.2311782,2.55
291.709078,2.55
292.1875944,2.55
292.666728,2.55
293.1464796,2.55
293.62685,2.55
294.1078399,2.55
294.58945,2.55
295.071681,2.55
295.5545338,2.55
296.0380089,2.55
296.5221072,2.55
297.0068294,2.55
297.4921762,2.55
297.9781482,2.55
298.4647464,2.55
298.9519712,2.55
299.4398236,2.55
299.9283042,2.55
300.4174136,2.55
300.9066162,2.55
301.396677,2.55
301.8876587,2.55
302.3794429,2.55
302.8720321,2.55
303.3654541,2.55
303.8597347,2.55
304.3548923,2.55
304.8509377,2.55
305.3478755,2.55
305.845706,2.55
306.3444263,2.55
306.8440314,2.55
307.3445147,2.55
307.8458689,2.55
308.3480862,2.55
308.8511586,2.55
309.3550781,2.55
309.859837,2.55
310.3654276,2.55
310.8718426,2.55
311.379075,2.55
311.8871183,2.55
312.3959661,2.55
312.9056125,2.55
313.416052,2.55
313.9272793,2.55
314.4392895,2.55
314.952078,2.55
315.4656405,2.55
315.979973,2.55
316.4950716,2.55
317.0109329,2.55
317.5275535,2.55
318.0449303,2.55
318.5630605,2.55
319.0819414,2.55
319.6015705,2.55
320.1219453,2.55
320.6430638,2.55
321.1649239,2.55
321.6875236,2.55
322.2108613,2.55
322.7349352,2.55
323.2597438,2.55
323.7852858,2.55
324.3115598,2.55
324.8385645,2.55
325.3662988,2.55
325.8947618,2.55
326.4239523,2.55
326.9538696,2.55
327.4845128,2.55
328.0158812,2.55
328.547974,2.55
329.0807907,2.55
329.6143307,2.55
330.1485934,2.55
330.6835785,2.55
331.2192854,2.55
331.7557139,2.55
332.2928637,2.55
332.8307343,2.55
333.3693257,2.55
333.9086377,2.55
334.44867,2.55
334.9894225,2.55
335.5308951,2.55
336.0730879,2.55
336.6160007,2.55
337.1596336,2.55
337.7039865,2.55
338.2490596,2.55
338.7948529,2.55
339.3413665,2.55
339.8886006,2.55
340.4365552,2.55
340.9852307,2.55
341.5346271,2.55
342.0847446,2.55
342.6355836,2.55
343.1871442,2.55
343.7394267,2.55
344.2924314,2.55
344.8461586,2.55
345.4006085,2.55
345.9557817,2.55
346.5116783,2.55
347.0682987,2.55
347.6256433,2.55
348.1837125,2.55
348.7425066,2.55
349.3020262,2.55
349.8622715,2.55
350.4232431,2.55
350.9849413,2.55
351.5473667,2.55
352.1105196,2.55
352.6744006,2.55
353.2390101,2.55
353.8043486,2.55
354.3704167,2.55
354.9372147,2.55
355.5047433,2.55
356.0730029,2.55
356.6419941,2.55
357.2117175,2.55
357.7821735,2.55
358.3533627,2.55
358.9252857,2.55
359.497943,2.55
360.0713353,2.55
360.645538,2.55
361.2207521,2.55
361.7967867,2.55
362.3735427,2.55
362.9509699,2.55
363.5290424,2.55
364.1077481,2.55
364.6870823,2.55
365.2670447,2.55
365.8476378,2.55
366.4288656,2.55
367.0107331,2.55
367.5932456,2.55
368.1764086,2.55
368.7602276,2.55
369.3447079,2.55
369.9298546,2.55
370.5156726,2.55
371.1021666,2.55
371.6893407,2.55
372.2771993,2.55
372.8657461,2.55
373.4549848,2.55
374.0449188,2.55
374.6355515,2.55
375.2268858,2.55
375.8189247,2.55
376.4116709,2.55
377.0051271,2.55
377.5992957,2.55
378.1941792,2.55
378.7897796,2.55
379.3860994,2.55
379.9831404,2.55
380.5809048,2.55
381.1793943,2.55
381.778611,2.55
382.3785564,2.55
382.9792325,2.55
383.5806407,2.55
384.1827828,2.55
384.7856603,2.55
385.3892747,2.55
385.9936275,2.55
386.5987201,2.55
387.204554,2.55
387.8111306,2.55
388.4184511,2.55
389.0265168,2.55
389.6353292,2.55
390.2448893,2.55
390.8551986,2.55
391.4662582,2.55
392.0780692,2.55
392.6906329,2.55
393.3039505,2.55
393.9180231,2.55
394.5328517,2.55
395.1484377,2.55
395.7647819,2.55
396.3818856,2.55
396.9997498,2.55
397.6183756,2.55
398.2377641,2.55
398.8579162,2.55
399.478833,2.55
400.1005156,2.55
400.722965,2.55
401.3461821,2.55
401.9701681,2.55
402.5949239,2.55
403.2204504,2.55
403.8467487,2.55
404.4738198,2.55
405.1016646,2.55
405.7302841,2.55
406.3596793,2.55
406.9898511,2.55
407.6208005,2.55
408.2525284,2.55
408.8850359,2.55
409.5183237,2.55
410.152393,2.55
410.7872445,2.55
411.4228793,2.55
412.0592983,2.55
412.6965024,2.55
413.3344925,2.55
413.9732697,2.55
414.6128347,2.55
415.2531885,2.55
415.8943321,2.55
416.5362663,2.55
417.178992,2.55
417.8225103,2.55
418.466822,2.55
419.1119279,2.55
419.7578291,2.55
420.4045264,2.55
421.0505383,2.55
421.6967543,2.55
422.3437207,2.55
422.9917305,2.55
423.6407333,2.55
424.2906501,2.55
424.9414921,2.55
425.5932916,2.55
426.2460805,2.55
426.8998847,2.55
427.5547238,2.55
428.2106113,2.55
428.8675561,2.55
429.5255632,2.55
430.1846348,2.55
430.8447707,2.55
431.5059691,2.55
432.1682269,2.55
432.8315402,2.55
433.4959045,2.55
434.1613146,2.55
434.8277654,2.55
435.4952514,2.55
436.1637672,2.55
436.8333073,2.55
437.5038664,2.55
438.1754394,2.55
438.848021,2.55
439.5216064,2.55
440.1961909,2.55
440.8717698,2.55
441.5483389,2.55
442.225894,2.55
442.904431,2.55
443.5839463,2.55
444.2644361,2.55
444.9458971,2.55
445.628326,2.55
446.3117198,2.55
446.9960755,2.55
447.6813903,2.55
448.3676616,2.55
449.054887,2.55
449.7430641,2.55
450.4321907,2.55
451.1222648,2.55
451.8132843,2.55
452.5052474,2.55
453.1981524,2.55
453.8919977,2.55
454.5867816,2.55
455.2825029,2.55
455.9791601,2.55
456.6767519,2.55
457.3752773,2.55
458.0747351,2.55
458.7751242,2.55
459.4764438,2.55
460.178693,2.55
460.8818708,2.55
461.5859767,2.55
462.2910099,2.55
462.9969697,2.55
463.7038557,2.55
464.4116672,2.55
465.1204038,2.55
465.8300651,2.55
466.5406506,2.55
467.2521602,2.55
467.9645934,2.55
468.6779501,2.55
469.39223,2.55
470.107433,2.55
470.8235589,2.55
471.5406076,2.55
472.2585791,2.55
472.9774734,2.55
473.6972904,2.55
474.4180301,2.55
475.1396928,2.55
475.8622783,2.55
476.5857869,2.55
477.3102186,2.55
478.0355737,2.55
478.7618524,2.55
479.4890548,2.55
480.2171812,2.55
480.9477465,2.55
481.6766415,2.55
482.4033735,2.55
483.1287416,2.55
483.8534814,2.55
484.5781026,2.55
485.3029377,2.55
486.0282032,2.55
486.7540434,2.55
487.4805572,2.55
488.2078147,2.55
488.9358668,2.55
489.6647516,2.55
490.3944983,2.55
491.1251294,2.55
491.8566629,2.55
492.589113,2.55
493.3224914,2.55
494.0568076,2.55
494.7920695,2.55
495.5282836,2.55
496.2654465,2.55
497.0033737,2.55
497.7420174,2.55
498.4813737,2.55
499.2214523,2.55
499.9622664,2.55
500.7038296,2.55
501.4461546,2.55
502.1892532,2.55
502.9331363,2.55
503.6778138,2.55
504.4232951,2.55
505.1695887,2.55
505.9167025,2.55
506.6646438,2.55
507.4134195,2.55
508.1630361,2.55
508.9134994,2.55
509.6648151,2.55
510.4169545,2.55
511.1698779,2.55
511.9235766,2.55
512.6780523,2.55
513.4333095,2.55
514.1893538,2.55
514.9461909,2.55
515.7038262,2.55
516.462265,2.55
517.2215124,2.55
517.9815732,2.55
518.7424522,2.55
519.5041538,2.55
520.2666822,2.55
521.0300417,2.55
521.7942362,2.55
522.5592695,2.55
523.3251454,2.55
524.0918673,2.55
524.8594388,2.55
525.6278632,2.55
526.3971437,2.55
527.1672834,2.55
527.9382854,2.55
528.7101527,2.55
529.482888,2.55
530.2564941,2.55
531.0309739,2.55
531.8063298,2.55
532.5825646,2.55
533.3596806,2.55
534.1376803,2.55
534.9165661,2.55
535.6963404,2.55
536.4770054,2.55
537.2585633,2.55
538.0410164,2.55
538.8243667,2.55
539.6086165,2.55
540.3937676,2.55
541.178357,2.55
541.9633798,2.55
542.749464,2.55
543.5365957,2.55
544.324758,2.55
545.1140006,2.55
545.9043789,2.55
546.695937,2.55
547.4887061,2.55
548.2827058,2.55
549.0779469,2.55
549.8744333,2.55
550.6721645,2.55
551.4711362,2.55
552.2713421,2.55
553.0727743,2.55
553.8754242,2.55
554.6792825,2.55
555.4843397,2.55
556.2905866,2.55
557.0980138,2.55
557.9066126,2.55
558.7163742,2.55
559.5272906,2.55
560.3393539,2.55
561.1525567,2.55
561.9668922,2.55
562.7823536,2.55
563.5989349,2.55
564.4166302,2.55
565.2354342,2.55
566.0553416,2.55
566.8763478,2.55
567.6984484,2.55
568.521639,2.55
569.3459159,2.55
570.1712755,2.55
570.9977143,2.55
571.8252292,2.55
572.6538174,2.55
573.4834759,2.55
574.3142024,2.55
575.1459945,2.55
575.9788499,2.55
576.8127668,2.55
577.6477431,2.55
578.4837773,2.55
579.3208676,2.55
580.1590127,2.55
580.9982112,2.55
581.8384619,2.55
582.6797636,2.55
583.5221153,2.55
584.3655161,2.55
585.2099652,2.55
586.0554618,2.55
586.9020052,2.55
587.7495949,2.55
588.5982304,2.55
589.4479111,2.55
590.2986367,2.55
591.1504069,2.55
592.0032214,2.55
592.85708,2.55
593.7119825,2.55
594.5679289,2.55
595.4249191,2.55
596.2829531,2.55
597.1420309,2.55
598.0021526,2.55
598.8633183,2.55
599.7255282,2.55
600.5887824,2.55
601.4556215,2.55
602.3245931,2.55
603.1924451,2.55
604.0590735,2.55
604.9249658,2.55
605.7905939,2.55
606.6563126,2.55
607.5223732,2.55
608.3889534,2.55
609.2561807,2.55
610.1241492,2.55
610.9929294,2.55
611.8625761,2.55
612.7331319,2.55
613.6046313,2.55
614.4771019,2.55
615.3505666,2.55
616.2249812,2.55
617.1001698,2.55
617.9760964,2.55
618.8527693,2.55
619.7302091,2.55
620.6084386,2.55
621.4874799,2.55
622.3673532,2.55
623.248077,2.55
624.1296681,2.55
625.0121114,2.55
625.8953444,2.55
626.7793569,2.55
627.6641554,2.55
628.5497514,2.55
629.4361573,2.55
630.3233853,2.55
631.2114471,2.55
632.1003536,2.55
632.9901154,2.55
633.8807421,2.55
634.772243,2.55
635.6646268,2.55
636.5579017,2.55
637.4520757,2.55
638.3471559,2.55
639.2431496,2.55
640.1400634,2.55
641.0379038,2.55
641.9366767,2.55
642.8363881,2.55
643.7370435,2.55
644.6386482,2.55
645.5412074,2.55
646.4447259,2.55
647.3492085,2.55
648.2546597,2.55
649.1610839,2.55
650.0684853,2.55
650.976868,2.55
651.8862358,2.55
652.7965927,2.55
653.7079422,2.55
654.6202879,2.55
655.5336333,2.55
656.4479818,2.55
657.3633365,2.55
658.2797007,2.55
659.1970774,2.55
660.1154696,2.55
661.0336942,2.55
661.9483869,2.55
662.8621622,2.55
663.7764124,2.55
664.6919062,2.55
665.6091011,2.55
666.5282699,2.55
667.4489637,2.55
668.3711203,2.55
669.2947873,2.55
670.2200325,2.55
671.1469171,2.55
672.0754888,2.55
673.0057823,2.55
673.9378207,2.55
674.871618,2.55
675.8071804,2.55
676.7445087,2.55
677.683599,2.55
678.6244439,2.55
679.5670339,2.55
680.511357,2.55
681.4573773,2.55
682.4049524,2.55
683.3540361,2.55
684.3046135,2.55
685.256679,2.55
686.2102297,2.55
687.1652629,2.55
688.1217754,2.55
689.0797635,2.55
690.039223,2.55
691.0001494,2.55
691.9625377,2.55
692.9263828,2.55
693.8916793,2.55
694.8584218,2.55
695.8266048,2.55
696.7962227,2.55
697.7672699,2.55
698.7397408,2.55
699.71363,2.55
700.688932,2.55
701.6656414,2.55
702.6437529,2.55
703.6232615,2.55
704.604162,2.55
705.5864495,2.55
706.5701192,2.55
707.5551664,2.55
708.5415865,2.55
709.5293751,2.55
710.518528,2.55
711.5090409,2.55
712.5009098,2.55
713.4941308,2.55
714.4887001,2.55
715.4846141,2.55
716.4818693,2.55
717.4804622,2.55
718.4803895,2.55
719.4816481,2.55
720.484235,2.55
721.4903603,2.55
722.4995207,2.55
723.5110841,2.55
724.5246543,2.55
725.5399791,2.55
726.5568807,2.55
727.5752215,2.55
728.5948889,2.55
729.615789,2.55
730.6378433,2.55
731.6609866,2.55
732.6850257,2.55
733.7098041,2.55
734.7352701,2.55
735.7614106,2.55
736.7882279,2.55
737.8157316,2.55
738.8439349,2.55
739.8728527,2.55
740.9025011,2.55
741.9328968,2.55
742.9640565,2.55
743.9959969,2.55
745.0287344,2.55
746.062285,2.55
747.0966644,2.55
748.1318875,2.55
749.1679688,2.55
750.2049223,2.55
751.2427613,2.55
752.2814987,2.55
753.3211467,2.55
754.361717,2.55
755.403221,2.55
756.4456693,2.55
757.4890721,2.55
758.5334394,2.55
759.5787806,2.55
760.6251046,2.55
761.67242,2.55
762.7207352,2.55
763.770058,2.55
764.8203961,2.55
765.8717566,2.55
766.9241467,2.55
767.9775731,2.55
769.0320421,2.55
770.0875601,2.55
771.144133,2.55
772.2017666,2.55
773.2604665,2.55
774.3202381,2.55
775.3810865,2.55
776.4430168,2.55
777.5060337,2.55
778.5701421,2.55
779.6353464,2.55
780.7016511,2.55
781.7643203,2.55
782.8253431,2.55
783.8860324,2.55
784.9471359,2.55
786.009123,2.55
787.0723213,2.55
788.1369738,2.55
789.2032097,2.55
790.2707992,2.55
791.3397336,2.55
792.4100669,2.55
793.4818648,2.55
794.5551881,2.55
795.6300885,2.55
796.7066084,2.55
797.7847814,2.55
798.864634,2.55
799.9461862,2.55
801.0294527,2.55
802.1144438,2.55
803.2011661,2.55
804.2896234,2.55
805.3798169,2.55
806.4717457,2.55
807.5654075,2.55
808.6607882,2.55
809.7577706,2.55
810.8563188,2.55
811.9564231,2.55
813.0580819,2.55
814.1612958,2.55
815.2660655,2.55
816.3723915,2.55
817.4802736,2.55
818.5897111,2.55
819.700703,2.55
820.8132479,2.55
821.9273439,2.55
823.0429891,2.55
824.1601812,2.55
825.2789177,2.55
826.3991961,2.55
827.5210137,2.55
828.6443677,2.55
829.7692552,2.55
830.8956735,2.55
832.0236194,2.55
833.1530902,2.55
834.2840829,2.55
835.4165945,2.55
836.5506223,2.55
837.6861632,2.55
838.8232146,2.55
839.9617736,2.55
841.1018375,2.55
842.2444859,2.55
843.3893087,2.55
844.5360584,2.55
845.6846008,2.55
846.8348605,2.55
847.9867895,2.55
849.1403528,2.55
850.2955211,2.55
851.4522687,2.55
852.6105714,2.55
853.7704067,2.55
854.9317537,2.55
856.0945926,2.55
857.2589056,2.55
858.4246764,2.55
859.59189,2.55
860.7605332,2.55
861.9305942,2.55
863.1020625,2.55
864.2749288,2.55
865.449185,2.55
866.624824,2.55
867.8018396,2.55
868.9802265,2.55
870.1599802,2.55
871.3410966,2.55
872.5235725,2.55
873.707405,2.55
874.8925918,2.55
876.0791309,2.55
877.2670208,2.55
878.4562602,2.55
879.6468481,2.55
